epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,70.3367,0.86211,3.20369,0.00588,0.91883,0.36773,0.75604,0.56323,1.02737,1.71933,0.00924,0.000456441,0.000456441,0.000456441
115,70.9097,0.92032,3.69387,0.00634,0.91883,0.36773,0.75604,0.56323,1.02737,1.71933,0.00924,0.000455277,0.000455277,0.000455277
116,71.4513,0.77161,2.77219,0.0048,0.94417,0.37324,0.77098,0.56111,1.08967,1.68523,0.0098,0.000454112,0.000454112,0.000454112
117,71.9349,0.8748,2.97015,0.00619,0.94417,0.37324,0.77098,0.56111,1.08967,1.68523,0.0098,0.000452948,0.000452948,0.000452948
118,72.4486,0.73337,3.05594,0.00581,0.94417,0.37324,0.77098,0.56111,1.08967,1.68523,0.0098,0.000451784,0.000451784,0.000451784
119,72.9563,0.83758,2.93493,0.00621,0.90943,0.37627,0.80117,0.56755,1.12995,1.63901,0.00981,0.00045062,0.00045062,0.00045062
120,73.4339,0.84938,2.99774,0.0051,0.90943,0.37627,0.80117,0.56755,1.12995,1.63901,0.00981,0.000449455,0.000449455,0.000449455
121,74.0345,0.87376,2.97389,0.0051,0.85179,0.39301,0.80636,0.58088,1.11289,1.71848,0.00971,0.000448291,0.000448291,0.000448291
122,74.5383,0.75617,2.15423,0.0043,0.85179,0.39301,0.80636,0.58088,1.11289,1.71848,0.00971,0.000447127,0.000447127,0.000447127
123,75.052,0.93262,3.07547,0.00652,0.85179,0.39301,0.80636,0.58088,1.11289,1.71848,0.00971,0.000445963,0.000445963,0.000445963
124,75.558,0.77122,2.59899,0.00555,0.82986,0.40358,0.81282,0.59833,1.0873,1.77829,0.00949,0.000444798,0.000444798,0.000444798
125,76.1368,0.80413,3.5279,0.00639,0.82986,0.40358,0.81282,0.59833,1.0873,1.77829,0.00949,0.000443634,0.000443634,0.000443634
126,76.748,0.76033,2.64766,0.00551,0.82986,0.40358,0.81282,0.59833,1.0873,1.77829,0.00949,0.00044247,0.00044247,0.00044247
127,77.2771,1.01534,2.74177,0.00631,0.67258,0.51852,0.79385,0.5786,1.07576,1.82657,0.00965,0.000441306,0.000441306,0.000441306
128,77.8518,0.79971,3.21159,0.00532,0.67258,0.51852,0.79385,0.5786,1.07576,1.82657,0.00965,0.000440142,0.000440142,0.000440142
129,78.3689,0.82964,2.66611,0.00517,0.48564,0.70661,0.78762,0.59427,1.06236,1.81166,0.00977,0.000438977,0.000438977,0.000438977
130,78.9759,0.80032,2.68845,0.00544,0.48564,0.70661,0.78762,0.59427,1.06236,1.81166,0.00977,0.000437813,0.000437813,0.000437813
131,79.7612,0.86035,2.76241,0.00503,0.48564,0.70661,0.78762,0.59427,1.06236,1.81166,0.00977,0.000436649,0.000436649,0.000436649
132,80.462,0.7915,3.12133,0.00623,0.48559,0.68301,0.80025,0.60311,1.06751,1.67786,0.00978,0.000435485,0.000435485,0.000435485
133,81.0245,0.78536,2.60987,0.0055,0.48559,0.68301,0.80025,0.60311,1.06751,1.67786,0.00978,0.00043432,0.00043432,0.00043432
134,81.5669,0.82466,3.0494,0.00513,0.48559,0.68301,0.80025,0.60311,1.06751,1.67786,0.00978,0.000433156,0.000433156,0.000433156
135,82.0934,0.78289,2.53546,0.00536,0.7054,0.51852,0.82905,0.63005,1.07557,1.58316,0.00954,0.000431992,0.000431992,0.000431992
136,82.5541,0.90564,2.83235,0.0057,0.7054,0.51852,0.82905,0.63005,1.07557,1.58316,0.00954,0.000430828,0.000430828,0.000430828
137,83.1836,0.95358,2.99915,0.00562,0.71224,0.51852,0.83407,0.62514,1.10942,1.47794,0.00967,0.000429663,0.000429663,0.000429663
138,83.9038,0.82714,2.60836,0.00534,0.71224,0.51852,0.83407,0.62514,1.10942,1.47794,0.00967,0.000428499,0.000428499,0.000428499
139,84.5039,0.8053,2.99023,0.00604,0.71224,0.51852,0.83407,0.62514,1.10942,1.47794,0.00967,0.000427335,0.000427335,0.000427335
140,85.0935,0.84816,2.77109,0.00545,0.73445,0.51852,0.81294,0.60285,1.12091,1.35865,0.00979,0.000426171,0.000426171,0.000426171
141,85.6012,0.83254,2.46953,0.00537,0.73445,0.51852,0.81294,0.60285,1.12091,1.35865,0.00979,0.000425006,0.000425006,0.000425006
142,86.0984,0.81762,3.02057,0.00547,0.73445,0.51852,0.81294,0.60285,1.12091,1.35865,0.00979,0.000423842,0.000423842,0.000423842
143,86.7389,0.86436,3.04951,0.0064,0.78244,0.50265,0.79063,0.59506,1.06382,1.30161,0.00926,0.000422678,0.000422678,0.000422678
